batter,des,x,y,pitcher,type,team,inning,first,last,bats,team_abbrev,full.name
547989,Home Run,199.8,49.2,445926,H,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,172.69,49.2,448306,H,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,164.66,108.43,456034,O,A,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,147.59,87.35,434378,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,219.88,107.43,571871,H,A,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,211.85,90.36,445060,H,H,2,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,140.56,157.63,450282,H,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,146.59,165.66,457117,O,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,101.41,22.09,517593,H,H,2,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,122.49,77.31,461833,H,A,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,96.39,169.68,612672,O,A,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,99.4,150.6,448306,O,A,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,105.42,153.61,502032,O,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,43.17,110.44,453192,H,A,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,145.58,61.24,456068,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,161.65,44.18,453329,O,H,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,133.53,164.66,444857,O,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,111.45,159.64,277417,O,A,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,141.57,168.67,434622,O,A,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,110.44,160.64,446372,O,H,2,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,25.1,89.36,450282,H,H,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,172.69,95.38,448306,H,A,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,61.24,53.21,606273,H,H,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,183.73,118.47,545333,H,A,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,104.42,156.63,502188,O,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,156.63,26.1,518633,H,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,160.64,117.47,519443,H,A,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,182.73,92.37,543243,O,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,112.45,151.61,408241,O,H,2,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,200.8,136.55,425386,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,104.42,170.68,518813,O,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,41.16,116.47,461833,H,H,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,145.58,45.18,429781,O,A,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,69.28,33.13,501957,H,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,39.16,64.26,218596,H,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,138.55,152.61,453286,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,63.25,109.44,450282,H,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,111.45,23.09,592767,H,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,172.69,18.07,446641,H,A,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,111.45,180.72,592244,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,179.72,56.22,592767,H,A,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,141.57,159.64,570649,O,A,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,192.77,76.31,543456,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Error,103.41,166.67,521230,E,A,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Error,109.44,178.71,425386,E,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,126.51,181.73,453286,O,A,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,154.62,41.16,461833,H,H,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,136.55,159.64,502083,O,A,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,147.59,87.35,218596,H,H,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,102.41,159.64,450351,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,143.57,159.64,547348,O,A,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,107.43,156.63,448306,O,H,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,100.4,156.63,543475,O,A,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,109.44,158.63,407825,O,A,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,125.5,177.71,475416,O,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,103.41,173.69,573204,O,A,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,101.41,171.69,457918,O,A,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,212.85,97.39,430912,O,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,159.64,110.44,502239,H,H,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,99.4,167.67,433586,O,H,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Error,107.43,148.59,285079,E,A,2,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,95.38,119.48,279824,H,H,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,107.43,167.67,446372,O,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,111.45,158.63,471911,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,110.44,158.63,518560,O,A,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,57.23,86.35,452657,H,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,111.45,153.61,456034,O,A,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,129.52,100.4,407890,H,A,2,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,110.44,161.65,554432,O,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,119.48,104.42,573046,H,H,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,158.63,42.17,429781,H,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,117.47,165.66,462985,O,A,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,143.57,149.6,572888,O,A,2,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,172.69,111.45,431148,O,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,69.28,98.39,453265,O,H,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,160.64,41.16,433587,O,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,109.44,158.63,543475,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,103.41,168.67,518633,O,H,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,98.39,52.21,573186,H,A,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,221.89,85.34,572070,H,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,110.44,103.41,431148,H,H,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,124.5,2.01,502239,H,H,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,24.1,104.42,464416,H,A,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,195.78,99.4,465657,O,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,135.54,159.64,502028,O,H,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,113.45,163.65,501955,O,H,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Error,79.32,122.49,488984,E,H,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,25.1,96.39,502381,H,A,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,73.29,56.22,543456,O,A,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Error,79.32,149.6,519144,E,H,2,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,105.42,169.68,429717,O,A,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,139.56,61.24,519151,O,A,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,100.4,67.27,516969,O,A,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,100.4,173.69,456034,O,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Error,101.41,160.64,493133,E,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,91.37,109.44,519096,O,H,10,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,125.5,92.37,456068,H,A,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,125.5,97.39,502032,O,H,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,113.45,160.64,475416,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,177.71,135.54,425626,H,A,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,54.22,48.19,446372,H,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Error,110.44,174.7,499107,E,A,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,112.45,152.61,571800,O,H,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,75.3,34.14,445060,H,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,99.4,171.69,473646,O,A,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,209.84,105.42,572020,H,A,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,164.66,40.16,456051,H,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,112.45,157.63,519144,O,H,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,119.48,42.17,502272,O,H,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,213.86,105.42,434671,H,A,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,177.71,119.48,434378,H,A,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,110.44,159.64,433587,O,H,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,177.71,120.48,450282,H,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,72.29,73.29,456034,O,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,178.71,109.44,547749,H,A,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,105.42,167.67,435221,O,H,2,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,99.4,167.67,453286,O,H,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,142.57,161.65,474521,O,A,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,207.83,105.42,606273,O,H,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,110.44,156.63,464416,O,H,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,109.44,98.39,543548,O,A,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,110.44,154.62,285064,O,A,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,80.32,108.43,434378,O,A,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,140.56,163.65,465679,O,H,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,114.46,73.29,430589,O,H,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,133.53,85.34,434378,H,H,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,103.41,166.67,408241,O,A,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,66.27,118.47,502624,H,H,2,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,189.76,92.37,446372,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,211.85,108.43,461833,H,H,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,148.59,31.12,285079,H,A,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,62.25,41.16,477132,H,A,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,69.28,105.42,475243,H,H,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,105.42,155.62,452657,H,H,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,56.22,71.29,543334,H,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,119.48,37.15,448306,O,H,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,111.45,157.63,489119,O,H,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,170.68,99.4,543507,H,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,180.72,114.46,429719,O,A,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,113.45,180.72,606273,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,113.45,84.34,519151,O,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,134.54,149.6,543766,O,H,10,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,156.63,96.39,543507,H,A,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,24.1,58.23,465657,H,A,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,110.44,156.63,462985,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,123.49,100.4,425386,H,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,125.5,79.32,502042,H,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,165.66,90.36,434378,O,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,104.42,156.63,571901,O,A,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,109.44,177.71,493157,O,H,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,95.38,129.52,453286,O,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,109.44,153.61,523989,O,A,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,124.5,25.1,523989,H,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,207.83,23.09,543726,H,A,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,143.57,152.61,453286,O,H,2,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,109.44,157.63,444436,O,A,10,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,89.36,72.29,434378,H,H,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,85.34,131.53,543507,O,H,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,115.46,179.72,543507,H,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,81.33,106.43,471911,H,H,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,21.08,65.26,517593,H,A,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,127.51,107.43,407842,H,H,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,176.71,123.49,453562,H,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,108.43,31.12,592767,H,A,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,79.32,104.42,471911,H,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,153.61,169.68,519144,O,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,124.5,96.39,446372,H,H,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,99.4,41.16,277417,H,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,100.4,74.3,425386,O,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,113.45,150.6,444520,O,H,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,104.42,171.69,408241,H,A,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,153.61,97.39,425386,O,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,105.42,163.65,434671,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,44.18,96.39,444436,H,A,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,159.64,148.59,499107,O,H,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,107.43,158.63,592102,O,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,127.51,179.72,503285,H,A,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,110.44,76.31,425514,H,H,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,183.73,106.43,453286,H,A,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,117.47,77.31,448306,H,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,69.28,103.41,545333,H,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,111.45,73.29,501955,H,H,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,112.45,184.74,543456,H,A,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,81.33,118.47,517008,H,A,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,154.62,171.69,612672,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,171.69,101.41,429717,H,A,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,125.5,94.38,445170,H,H,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,210.84,100.4,543070,H,H,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,108.43,162.65,502083,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,141.57,155.62,407845,O,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,111.45,74.3,476454,H,A,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,91.37,25.1,612672,H,A,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,174.7,138.55,279824,O,A,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,71.29,95.38,136600,H,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,135.54,99.4,279824,H,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,112.45,175.7,571800,H,H,2,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,160.64,151.61,608678,O,H,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,89.36,122.49,592244,H,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,115.46,160.64,218596,O,H,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,121.49,179.72,477132,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Error,103.41,170.68,543766,E,H,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,188.76,112.45,446372,H,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,150.6,170.68,502043,O,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,102.41,171.69,446372,O,A,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Other,84.98,110.52,150274,E,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,109.44,153.61,541640,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,33.13,63.25,285079,H,A,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,102.41,163.65,456045,O,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,102.41,84.34,471911,O,A,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,100.4,165.66,518961,O,H,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,149.6,166.67,547348,O,H,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,86.35,115.46,457117,O,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,151.61,167.67,607259,O,H,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,112.45,152.61,425840,O,H,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,104.42,155.62,279824,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,139.56,161.65,429781,O,H,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Error,98.39,166.67,453329,E,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,132.53,87.35,407890,H,H,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,170.68,147.59,612672,H,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,197.79,120.48,453286,H,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,177.71,131.53,592717,O,H,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,106.43,156.63,450351,O,A,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,100.4,45.18,471911,O,H,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,99.4,166.67,456068,O,A,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,110.44,156.63,434671,O,A,2,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,172.69,116.47,542914,O,H,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,83.33,119.48,518633,H,H,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,186.75,45.18,346797,H,H,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,115.46,156.63,453562,O,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,132.53,106.43,573186,O,A,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,99.4,168.67,449079,O,H,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,45.18,36.14,456034,H,H,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,115.46,23.09,502042,H,H,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,161.65,105.42,501992,O,A,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,115.46,157.63,453329,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,124.5,101.41,468396,H,A,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,131.53,166.67,519443,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,110.44,152.61,445926,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,146.59,165.66,502188,O,H,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,127.51,99.4,518961,H,H,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,105.42,169.68,429781,O,A,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,39.16,110.44,448306,H,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,106.43,175.7,572140,O,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,121.49,99.4,446372,H,H,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,157.63,112.45,407845,H,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,138.55,157.63,519175,O,A,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,169.68,116.47,434671,H,A,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,172.69,93.37,519144,O,H,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,125.5,183.73,346793,O,A,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,133.53,186.75,502272,O,A,8,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,156.63,113.45,446372,H,A,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,130.52,92.37,471911,O,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,110.44,155.62,519344,O,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,177.71,60.24,504379,H,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,184.74,111.45,434622,O,A,2,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,107.43,173.69,461833,O,H,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,220.88,79.32,502083,H,A,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,177.71,118.47,545333,H,A,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,151.61,100.4,543054,H,H,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,119.48,151.61,501957,O,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,198.8,103.41,461833,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,172.69,145.58,543054,O,H,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,127.51,148.59,434378,H,A,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,146.59,49.2,543475,O,A,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,106.43,174.7,425386,O,H,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,171.69,94.38,519144,O,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,112.45,161.65,527048,O,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,74.3,66.27,475243,H,H,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,187.75,106.43,425626,H,A,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,114.46,151.61,502624,O,H,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,113.45,91.37,476451,H,A,5,Jose,Abreu,R,CWS,Jose Abreu
547989,Double,32.13,102.41,444857,H,H,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,189.76,92.37,452657,O,H,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Home Run,139.56,21.08,434378,H,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Triple,168.67,97.39,543334,H,A,3,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,72.29,111.45,547874,H,A,1,Jose,Abreu,R,CWS,Jose Abreu
547989,Single,119.48,101.41,461872,H,H,6,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,147.59,168.67,571800,O,H,7,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,125.5,64.26,451584,O,A,9,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,139.56,150.6,464416,O,A,4,Jose,Abreu,R,CWS,Jose Abreu
547989,Out,102.41,61.24,425626,O,A,1,Jose,Abreu,R,CWS,Jose Abreu
400121,Out,99.4,110.44,502043,O,H,7,Victor,Martinez,S,DET,Victor Martinez
400121,Out,100.4,160.64,456068,O,H,1,Victor,Martinez,S,DET,Victor Martinez
400121,Single,105.42,91.37,500779,H,A,6,Victor,Martinez,S,DET,Victor Martinez
400121,Home Run,181.73,43.17,408241,H,A,3,Victor,Martinez,S,DET,Victor Martinez
400121,Out,145.58,159.64,502593,O,H,9,Victor,Martinez,S,DET,Victor Martinez
400121,Out,155.62,168.67,430589,O,H,9,Victor,Martinez,S,DET,Victor Martinez
400121,Out,74.3,172.69,501957,O,H,6,Victor,Martinez,S,DET,Victor Martinez
400121,Out,178.71,96.39,543766,O,H,8,Victor,Martinez,S,DET,Victor Martinez
400121,Out,159.64,119.48,543070,O,H,7,Victor,Martinez,S,DET,Victor Martinez
400121,Single,147.59,89.36,488787,H,A,5,Victor,Martinez,S,DET,Victor Martinez
400121,Out,105.42,132.53,488674,O,A,9,Victor,Martinez,S,DET,Victor Martinez
400121,Out,114.46,100.4,450306,O,A,3,Victor,Martinez,S,DET,Victor Martinez
400121,Out,45.18,83.33,489265,O,H,8,Victor,Martinez,S,DET,Victor Martinez
400121,Single,120.48,92.37,572888,H,A,4,Victor,Martinez,S,DET,Victor Martinez
400121,Double,20.08,103.41,502593,H,A,8,Victor,Martinez,S,DET,Victor Martinez
400121,Out,109.44,155.62,543548,O,A,4,Victor,Martinez,S,DET,Victor Martinez
400121,Out,181.73,105.42,431148,O,A,4,Victor,Martinez,S,DET,Victor Martinez
400121,Single,56.22,118.47,572971,H,H,7,Victor,Martinez,S,DET,Victor Martinez
400121,Out,76.31,100.4,407890,O,A,4,Victor,Martinez,S,DET,Victor Martinez
400121,Out,96.39,153.61,448306,O,A,4,Victor,Martinez,S,DET,Victor Martinez
400121,Out,152.61,171.69,435221,O,H,3,Victor,Martinez,S,DET,Victor Martinez
